amount,i_amount,result
200000,26664,false
200000,25000,false
130000,2500,false
0,0,false
2898048,60376,false
300000,5000,false
300000,5000,false
300000,5357,false
3000000,500000,false
100000,4749,false
150000,85712,false
1500000,38460,false
500000,33332,false
200000,26664,false
250000,25640,false
700000,1994,false
500000,20200,false
100000,15384,false
1500000,41700,false
1000000,38460,false
100000,19044,false
1500000,107140,false
3333333,3333333,false
1000000,137928,false
300000,20000,false
3000000,20000,false
540000,30000,false
5000000,128204,false
500000,38460,false
500000,19228,false
600000,23076,false
300000,5769,false
300000,5769,false
1000000,1034,false
9999,1536,false
550000,84612,false
150000,24000,false
600000,114284,false
45000,11092,false
500000,38460,false
25000,25000,false
50000,33332,false
1000000,25641,false
100000,15368,false
50000,50000,false
30000,7500,false
94224,11778,false
6000000,375000,false
170000,26152,false
20000,3076,false
300000,5769,false
500000,66664,false
150000,200,false
100000,13332,false
400000,20000,false
5000000,80645,false
2500000,20000,false
200000,30212,false
250000,19228,false
50000,1063,false
300000,42857,false
1000000,8016,false
210000,52500,false
300000,20000,false
110000,36666,false
110000,27737,false
1000000,160000,false
1000000,200000,false
2000000,20000,false
100000,66664,false
100000,7692,false
49700,4970,false
500000,12048,false
60000,30000,false
8000,1000,false
1000000,27777,false
500000,19228,false
15000,15000,false
2000000,307692,false
500000,58820,false
100000,15384,false
200000,80000,false
300000,15174,false
1000000,54792,false
250000,7460,false
300000,300000,false
5000,2500,false
120000,800,false
150000,46152,false
10000,333,false
10000,333,false
3000000,32735,false
0,0,false
200000,10256,false
500000,9567,false
100000000,1002504,false
10000000,215052,false
1000000,21504,false
50000,6250,false
200000,15384,false
1200000,184612,false
100000,5000,false
300000,20000,false
3500000,268964,false
0,0,false
20000000,2352940,false
100000,746,false
100000,746,false
0,0,false
50000,40000,false
2800000,77777,false
90000,13844,false
500000,58820,false
100000,9300,false
130000,40000,false
1200000,8695,false
500000,76920,false
1500000,38460,false
1200000,20000,false
1200000,20000,false
200000,19996,false
1200000,20000,false
1200000,20000,false
150000,25000,false
0,0,false
150000,17456,false
600000,100000,false
100000,20000,false
200000,26648,false
150000,19984,false
300000,50000,false
500000,10580,false
1500000,230768,false
2000000,19848,false
300000,23076,false
6000,6000,false
50000,5555,false
4500000,250000,false
250000,25000,false
100000,15384,false
5000000,128204,false
2000000,153844,false
700000,20588,false
124746,62373,false
500000,20833,false
1000000,20100,false
350000,3365,false
1000000,25640,false
250000,33332,false
300000,5000,false
300000,35292,false
3000000,200000,false
300000,23076,false
5000000,69444,false
2700000,2700000,false
450000,34615,false
39200,1866,false
350000,41176,false
5000,5000,false
500000,38460,false
200000,7692,false
300000,20000,false
600000,29268,false
200000,18604,false
170000,6538,false
300000,16436,false
0,0,false
0,0,false
10000000,149253,false
10000000,587344,false
0,0,false
0,0,false
10000000,149028,false
100000,15384,false
200000,133332,false
5000000,769228,false
300000,17647,false
300000,17647,false
300000,10000,false
300000,20000,false
100000,23528,false
90000,15000,false
300000,9999,false
3000000,44776,false
100000,23528,false
100000000,430860,false
1000000,4008,false
2000000,25000,false
100000,8492,false
150000,11536,false
1500000,32964,false
1200000,240000,false
150000,11536,false
15000000,2857140,false
120000,20000,false
100000,7692,false
2000000,266664,false
600000,11538,false
200000,100000,false
5000000,192304,false
1000000,5988,false
100000,21172,false
50000,4252,false
700000,40000,false
200000,30768,false
2500000,96152,false
3000000,100000,false
300000,1248,false
200000,38092,false
30000,288,false
30000,288,false
1000000,38461,false
10000000,256408,false
1400000,5384,false
100000,50000,false
200000,47056,false
200000,12304,false
350000,53844,false
2500000,59168,false
600000,40000,false
800000,74416,false
50000,66664,false
200000,12304,false
1000000,20789,false
500000,64376,false
150000,8216,false
50000,6250,false
3000000,200000,false
1600000,61538,false
330000,77644,false
110000,16920,false
200000,30768,false
1000000,80000,false
150000,8216,false
600000,40000,false
300000,10000,false
800000,20000,false
300000,37500,false
30000,4612,false
100000,7692,false
5000000,769228,false
1500000,200000,false
83000,12768,false
500000,83333,false
200000,8080,false
15000,2304,true
500000,76920,false
2000000,12820,false
150000,10712,false
6000000,1500000,false
600000,46152,false
240000,20000,false
50000000,200400,false
110000,88000,false
2000000,100000,false
450000,46152,false
15000000,115384,false
600000,50000,false
125000,25000,false
0,0,false
20000,6152,false
10000000,146823,false
2000000,97560,false
2200000,56408,false
1000000,133332,false
8000000,4000000,false
180000,30000,false
200000,20000,false
1000000,47998,false
300000,8388,false
60000,9168,false
200000,10256,false
500000,20833,false
5000000,80968,false
600000,46152,false
140000,18664,false
600000,50000,false
35000,5833,false
2000000,16528,false
960000,20000,false
400000,20000,false
1000000,117644,false
200000,30768,false
100000,15384,false
300000,150000,false
100000,3846,false
100000,23528,false
100000,66664,false
355000,6308,false
1500000,115384,false
120000,9228,false
600000,184612,false
450000,34615,false
300000,50000,false
100000,4040,false
1500000,285712,false
1000000,23809,false
2880000,120000,false
100000,50000,false
1200000,10000,false
10000000,2304,false
10000000,50000,false
90000,5294,false
1500000,57500,false
500000,20200,false
1500000,25000,false
156000,13000,false
3000000,25000,false
120000,10000,false
200000,47056,false
120000,7058,false
5000000,96152,false
1000000,40404,false
40000,5000,false
350000,82352,false
200000,38036,false
1000000,38450,false
3300000,300000,false
1300000,200000,false
200000,16666,false
200000,25000,false
300000,8823,false
90000,40000,false
350000,6034,false
100000,13332,false
1000000,307692,false
100000,23528,false
500000,10000,false
250000,961,false
200000,47056,false
200000,30768,false
603750,8270,false
3000000,51280,false
3000000,51280,false
1000000,5000,false
3900000,120000,false
250000,25000,false
2000000,181816,false
50000,7692,false
500000,13883,false
10000000,19193,false
200000,19645,false
30000,4000,false
30000,4000,false
10000,10000,false
75000,75000,false
155000,5120,false
300000,46152,false
500000,76920,false
350000,175000,false
100000,7692,false
50000,8361,false
200000,18604,false
500000,10256,false
1000000,76920,false
2000000,97560,false
500000,41666,false
100000,10000,false
1500000,461536,false
100000,308,false
1000000,40404,false
300000,40000,false
391520,50000,false
7000,1400,false
7000,5600,false
40000,20000,false
150000,20000,false
2000000,15976,false
300000,12120,false
10000000,38461,false
100000,11764,false
1000000,133332,false
1000000,25640,false
3000000,115384,false
900000,12764,false
1300000,76470,false
115000,35384,false
588888,90596,false
10000,1384,false
600000,5084,false
1500000,115384,false
1300000,200000,false
20000,616,false
150000,21428,false
800000,41024,false
5000000,48076,false
200000,12304,false
2000000,266532,false
1500000,35714,false
80000,13333,false
150000,35292,false
6000,6000,false
500000,51280,false
135000,13844,false
30000,4612,false
250000,125000,false
10000,8000,false
1500000,7185,false
200000,8080,false
500000,12804,false
10000000,66332,false
300000,171428,false
150000,25000,false
300000,8160,false
300000,25528,false
300000,23076,false
500000,76920,false
2180000,10000,false
2000000,7692,false
500000,12184,false
50000,7692,false
500000,83333,false
100000,57140,false
200000,11592,false
800000,22222,false
1500000,20064,false
800000,4008,false
2000000,153844,false
80000,2884,false
3000000,51280,false
1000000,22572,false
2400000,117072,false
2000000,97556,false
50000,4738,false
1500000,15303,false
2000000,34780,false
100000,12500,false
100000,23528,false
200000,30768,false
500000,222220,false
600000,23036,false
2000000,34780,false
50000,25000,false
500000,16000,false
3000000,250000,false
300000,46152,false
100000,4648,false
150000,11536,false
3000000,497761,false
5000000,38457,false
40000,9996,false
5000,800,false
600000,19832,false
150000,34624,false
2000000,40000,false
10000000,25062,false
500000,333332,false
689000,57199,false
100500,33500,false
40000,10000,false
200000,25000,false
1000000,48780,false
200000,80000,false
35000,5384,false
150000,5769,false
150000,5769,false
150000,5769,false
1500000,57692,false
0,0,false
1500000,57692,false
0,0,false
200000,14285,false
100000,15384,false
1000000,153844,false
1000000,5000,false
100000,23528,false
1200000,92304,false
55555,7404,false
100000,4761,false
300000,6976,false
10000000,146807,false
800000,94116,false
1000000,117644,false
500000,19230,false
600000,92304,false
400000,53332,false
200000,5796,false
100000,80000,false
20000,3333,false
95000,17904,false
5000,714,false
200000,30768,false
400000,37208,false
2000000,307692,false
800000,20000,false
400000,53332,false
1000000,11627,false
1000000,12156,false
120000,28232,false
200000,11111,false
50000,9520,false
500000,9172,false
2500000,138888,false
110000,24444,false
2000000,20048,false
100000,9300,false
90000,60000,false
150000,20000,false
400000,53332,false
800000,94116,false
500000,76920,false
48000,2000,false
100000,23528,false
80000,3809,false
500000,10420,false
50000,4252,false
500000,13437,false
90000,45000,false
20000,2500,false
600000,23076,false
50000,8380,false
700000,26920,false
350000,53844,false
600000,23076,false
110000,11000,false
1500000,230768,false
8000000,133333,false
4000000,25641,false
4000000,30769,false
1000000,30303,false
10000000,769228,false
3000000,36585,false
100000,14285,false
1500000,125000,false
12600000,150000,false
5000,768,false
700000,21513,false
3000000,152012,false
500000,19228,false
1000000,153844,false
200000,30768,false
350000,53844,false
800000,61536,false
65945,65944,false
500000,19228,false
30000,1153,false
30000,15000,false
30000,15000,false
120000,18460,false
100000,19044,false
4000000,25000,false
1500000,115384,false
400000,26664,false
400000,61536,false
7000000,107692,false
1700000,971428,false
2000000,30143,false
300000,46152,false
89999,11996,false
100000,7692,false
400000,10000,false
1500000,57692,false
300000,70588,false
55902,55900,false
1100000,102104,false
10000000,1333332,false
137800,2650,false
200000,28136,false
1000000,66664,false
400000,24612,false
250000,32220,false
100000,4040,false
9000000,1200000,false
500000,8888,false
580000,96666,false
100000,23528,false
1000000,19418,false
54648,9108,false
580288,96714,false
558585,93097,false
150000,25000,false
300000,23076,false
20000,5000,false
100000,13332,false
500000,76904,false
1500000,115384,false
1000000,307692,false
800000,5000,false
3000000,46152,false
3000000,67796,false
300000,75000,false
190000,22352,false
200000,10956,false
150000,12764,false
200000,15384,false
100000,15384,false
3000000,230768,false
3000000,166664,false
180000,24000,false
500000,46508,false
3000000,19230,false
29700,6988,false
12000000,666664,false
700000,2004,false
1200000,46152,false
10000,769,false
80000,8000,false
300000,57140,false
500000,1519,false
500000,117644,false
1000000,166664,false
700000,82352,false
100000,30768,false
10000000,166666,false
2500000,20040,false
1000000,16460,false
400000,133332,false
300000,46152,false
170000,10000,false
500000,10524,false
100000,23528,false
3000000,148148,false
100000,15384,false
100000,15384,false
100000,15384,false
400000,41024,false
550000,169228,false
600000,80000,false
200000,80000,false
500000,10988,false
20000,10000,false
1000000,76920,false
0,0,false
2800000,287176,false
160000,6153,false
0,0,false
0,0,false
500000,111108,false
390000,20000,false
35000,5000,false
150000,5000,false
350000,555,false
200000,8080,false
900000,50000,false
2000000,102564,false
250000,19228,false
250000,50000,false
300000,33333,false
9000,9000,false
100000,14904,false
200000,3846,false
131313,1313,false
50000,8333,false
200000,3846,false
2000000,76920,false
2000000,123076,false
500000,76920,false
80000,12304,false
500000,58820,false
3000000,7874,false
120000,16000,false
500000,5050,false
500000,5050,false
200000,30768,false
200000,30768,false
20000,465,false
500000,25640,false
50000,1004,false
25000000,800000,false
3000000,16483,false
35000000,426829,false
700000,107692,false
100000,40000,false
3000000,20976,false
300000,46152,false
6999000,44865,false
100000,7604,false
200000,15384,false
100000,15384,false
1200000,800000,false
200000,12304,false
300000,46152,false
200000,100000,false
500000,76920,false
500000,76920,false
20000,3076,false
900000,11517,false
400000,15384,false
60000,18460,false
60000,18460,false
0,0,false
0,0,false
0,0,false
0,0,false
500000,58820,false
80000,4100,false
1000000,200000,false
